FacName,FacStreet,FacCity,FacState,RegistryID,FacCounty,FacLat,FacLong,FacSNCFlg,FacQtrsWithNC,FacPenaltyCount,GHGCO2Releases,TRIReleasesTransfers,FacMapFlg,"DFR URL"
"KENOSHA LEATHERETTE AND DISPLAY CO","5001 SHERIDAN RD",KENOSHA,WI,110031280708,KENOSHA,42.59059,-87.82282,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110031280708
"WISCONSIN DISPOSAL & RECYCLING INC","N92 W15600 MEGAL DR","MENOMONEE FALLS",WI,110009448464,WAUKESHA,43.185083,-88.102882,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110009448464
"WESTFIELD VIL OF QUINN PARK","PIONEER PARK RD",WESTFIELD,WI,110016860681,MARQUETTE,43.88621,-89.48621,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110016860681
"TYROL BASIN CHALET",,,WI,110049732438,DANE,43.067468,-89.417852,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049732438
"THORP WASTEWATER TREATMENT FACILITY","300 W. PROSPECT STREET",THORP,WI,110010887745,CLARK,44.957711,-90.80408,N,2,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110010887745
"DARLINGTON HIGH SCHOOL","11838 CENTER HILL RD",DARLINGTON,WI,110008236177,LAFAYETTE,42.665625,-90.126076,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110008236177
"BEMIS HEALTHCARE PACKAGING - OSHKOSH","3450/3500/3550 N. MAIN STREET",OSHKOSH,WI,110002121953,WINNEBAGO,44.064505,-88.538221,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110002121953
"ROCK LAKE CO PARK - LOWER",,,WI,110049720003,JEFFERSON,43.013807,-88.773986,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049720003
"NAPS PLACE",,,WI,110050653707,SHEBOYGAN,43.746002,-87.730546,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050653707
"SCHATZIS 4 SEASONS RESORT RESTAURANT",,,WI,110050761092,DOUGLAS,46.463316,-91.89258,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050761092
"AMERICAN LEGION PARK",,,WI,110052050294,MARINETTE,45.346899,-87.991198,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052050294
"SOLON SPRINGS AUTO PARTS","HWY 53& ARBUTUS","SOLON SPRINGS",WI,110008246692,DOUGLAS,46.34647,-91.8217,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110008246692
"US ARMY FORT MCCOY","2171 S 8TH AVE","FORT MCCOY",WI,110002034771,MONROE,44.025,-90.6868,N,10,,,92486,Y,https://echo.epa.gov/detailed-facility-report?fid=110002034771
"RACINE CTY","1220 LOCKWOOD AVE",RACINE,WI,110005456096,RACINE,42.71789,-87.79777,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005456096
"CENTRAL SUPPORT FACILITY","5011 W LISBON AVE",MILWAUKEE,WI,110005410750,MILWAUKEE,43.06272,-87.97712,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005410750
"YEAGER BODY SHOP","2626 18TH ST","RICE LAKE",WI,110005460688,BARRON,45.58522,-91.78626,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005460688
"RAPID DIE AND MOLDING","203 EAST FRONT STREET BOX 106",CASSVILLE,WI,110000420349,GRANT,42.71277,-90.99003,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110000420349
"WALGREEN CO #5231","10725 W GREENFIELD AVE","WEST ALLIS",WI,110056337076,MILWAUKEE,43.01638,-88.04604,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110056337076
"3M CO - MENOMONIE","1425 STOKKE PKWY",MENOMONIE,WI,110000594278,DUNN,44.89923,-91.8837,N,0,,,467905,Y,https://echo.epa.gov/detailed-facility-report?fid=110000594278
"ADMIRAL BASEBALL & SPORTS ACADEMY LLC",,,WI,WI1141290,Dodge,43.422706,-88.704379,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=WI1141290
"DICKS SPORTING GOODS #109","4350 GREENVILLE DR",APPLETON,WI,110005498014,OUTAGAMIE,44.27435,-88.47273,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005498014
"A B DICK PRODUCTS OF LA CROSSE & EAU CLAIRE","3440 LOSEY BLVD S","LA CROSSE",WI,110005459164,"LA CROSSE",43.7741,-91.2223,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005459164
"NORTH VALLEY LUTHERAN CHURCH",,,WI,110052438894,POLK,45.46803,-92.453154,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052438894
"SHERWIN WILLIAMS #3476","8520 USH 51 N",MINOCQUA,WI,110069391170,ONEIDA,45.876866,-89.704384,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110069391170
"EAGLES CLUB",,,WI,110050604379,MONROE,43.945175,-90.619969,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050604379
"JUGS HITCHING POST",,,WI,110050613314,WASHINGTON,43.391156,-88.232917,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050613314
"GATES COLLISION CENTERS FALBE COLLISION CENT","W9666 BEAVERLAND PKWY","BEAVER DAM",WI,110005461721,DODGE,43.43022,-88.88269,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005461721
"DELLS BOAT TOURS LLC (COLD WATER CANYON)","RIVER ROAD, COLD WATER CANYON, TOWN OF DELL PRAIRI","DELL PRAIRIE",WI,110070016350,ADAMS,43.662991,-89.837398,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070016350
"WISCONSIN DAIRY STATE CHEESE, INC.","SE INTERSECTION OF MAIN ST. AND HWY 34, RUDOLPH, W",RUDOLPH,WI,110010884560,WOOD,44.4783,-89.7964,Y,4,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110010884560
"POTAWATOMI C-STORE","618 HIGHWAY 32",WABENO,WI,110070601997,,45.3978,-88.6278,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070601997
"BUDS RIVERSIDE",,,WI,110050840097,"FOND DU LAC",43.754722,-88.493284,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050840097
"JOURNEYS BAR & GRILL",,,WI,110050873391,BROWN,44.473961,-87.995926,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050873391
"DIETERS CAMPGROUND",,,WI,110051987490,ONEIDA,45.713791,-89.536693,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051987490
"JOHN AMATO NISSAN","5200 N PORT WASHINGTON RD",GLENDALE,WI,110005431808,MILWAUKEE,43.112,-87.91669,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005431808
"HELMER PRINTING INC","HWY J W",BELDENVILLE,WI,110008230379,PIERCE,44.794363,-92.461774,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110008230379
"WI DNR GOV DGE GROUP CAMP SHOWER BLDG",,,WI,110049598645,IOWA,43.001021,-90.133692,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049598645
"BROOKSIDE COATINGS AND TECHNOLOGY","529 N WASHINGTON ST",BERLIN,WI,110000855735,"GREEN LAKE",43.98086,-88.95686,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110000855735
"BLACK RIVER FAMILY DENTISTRY",,,WI,110049844371,JACKSON,44.324895,-90.806541,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049844371
"BOYD WATERWORKS","P O BOX 8",BOYD,WI,110013067956,CHIPPEWA,44.9565,-91.0284,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013067956
"JACKSON LUMBER HARVESTER CO INC","HWY 37 N",MONDOVI,WI,110064140022,BUFFALO,44.638979,-91.738922,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110064140022
"CALUMET CO PARK MAINTENANCE",,,WI,110050871062,CALUMET,44.07841,-88.212132,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050871062
"SUNSET ON THE WATER GRILL * BAR",,,WI,110050806776,"FOND DU LAC",43.754722,-88.493284,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050806776
"ATLAS RESIN PROPPANTS LLC","N7530 COUNTY RD P",TAYLOR,WI,110038845916,JACKSON,44.341725,-91.124178,N,0,,,9714,Y,https://echo.epa.gov/detailed-facility-report?fid=110038845916
"ANR PIPELINE CO MARSHFIELD COMPRESSOR STA","10255 WASHINGTON AVE S",MARSHFIELD,WI,110005441272,WOOD,44.6187,-90.1622,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005441272
"DOUCAS MOTORS INC","677 NORTHWEST WAY","FOND DU LAC",WI,110005480595,"FOND DU LAC",43.79438,-88.47286,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005480595
"COON PUMP & MACHINE","1513 MAIN ST",BLOOMER,WI,110005456620,CHIPPEWA,45.10076,-91.48883,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005456620
"BELLIN HEALTH FAMILY MEDICAL CENTER","331 W GREEN BAY ST",PULASKI,WI,110040102938,BROWN,44.66923,-88.24839,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110040102938
"WISCONSIN BELL INC PV1206","645 MAIN ST","LAKE GENEVA",WI,110005548577,WALWORTH,42.5917,-88.43271,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005548577
"HURT BODY SHOP","1011 9TH AVE",BLOOMER,WI,110005463499,CHIPPEWA,45.10724,-91.48595,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005463499
"MIDLAND PLASTICS INC","3605 N 126TH ST",BROOKFIELD,WI,110005470052,WAUKESHA,43.08328,-88.06898,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005470052
"RED FOX OF WILD ROSE INC",,,WI,110052042614,WAUSHARA,44.112825,-89.239752,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052042614
"JAGEMANN PLATING CO","1324 S 26TH ST",MANITOWOC,WI,110000421295,"MANITOWOC COUNTY",44.08278,-87.68194,N,0,1,,149895,Y,https://echo.epa.gov/detailed-facility-report?fid=110000421295
"TOMS TRAILERS INC","N60 W16780 KOHLER LN","MENOMONEE FALLS",WI,110005422578,WAUKESHA,43.128076,-88.119999,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005422578
"GRAND CHUTE-MENASHA WEST SEWER","1965 W. BUTTE DES MORTS BEACH ROAD",NEENAH,WI,110005449274,WINNEBAGO,44.22833,-88.46568,Y,4,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005449274
"ROBINWAY DAIRY LLC",,,WI,WI4360013,Manitowoc,44.105108,-87.313828,N,2,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=WI4360013
"NEHLS BROS FARMS LTD","N5638 HWY DJ",JUNEAU,WI,110031276081,DODGE,43.29936,-88.66099,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110031276081
"NAGAWAUKEE PK BEACH HOUSE W1",,,WI,110050766033,WAUKESHA,43.019308,-88.306707,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050766033
"VETERANS MEMORIAL FIELD",,,WI,110052043604,BUFFALO,44.389759,-91.758714,N,1,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052043604
"LIVING WORD CHURCH & SCHOOL",,,WI,110063342360,WAUKESHA,43.019308,-88.306707,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110063342360
"WI DNR PEN SHOP AREA",,,WI,110050868833,DOOR,45.067808,-87.087936,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050868833
"LAKELAND MOTOR SALES INC","1150 E WALL ST","EAGLE RIVER",WI,110005435476,VILAS,45.914931,-89.234084,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005435476
"FITZS ON THE LAKE",,,WI,110049504924,COLUMBIA,43.471882,-89.330472,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049504924
"VOYAGER VILLAGE CADOTT EAST",,,WI,110050621939,BURNETT,45.865255,-92.367978,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050621939
"HARBOR CAMPGROUND",,,WI,110051987533,ONEIDA,45.713791,-89.536693,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051987533
"R C AVIONICS","14-4 W HANGER RD","NEW RICHMOND",WI,110017286961,"ST CROIX",45.15155,-92.54457,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110017286961
"RIVERSIDE PARK IN HOWARDS GROVE",,,WI,110050611147,SHEBOYGAN,43.746002,-87.730546,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050611147
"WEST SHORE PIPELINE - ELKHART LAKE STATION","W6963 CTH SR","ELKHART LAKE",WI,110005540138,SHEBOYGAN,43.848485,-88.043477,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005540138
"ST JOHNS LUTHERAN CH",,,WI,110049977049,WAUPACA,44.478004,-88.967006,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049977049
"GRANTSBURG VILLAGE OF","NORTH GARY STREET GRANTSBURG, WISCONSIN",GRANTSBURG,WI,110010883749,BURNETT,45.78007,-92.69824,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110010883749
"LINDEN WATERWORKS"," ",LINDEN,WI,110012851805,IOWA,42.9161,-90.2856,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110012851805
"ST FRANCIS OF ASSISI CATHOLIC CH",,,WI,110052033571,ONEIDA,45.713791,-89.536693,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052033571
"SARATOGA MINI MART",,,WI,110051975859,WOOD,44.461413,-90.038825,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051975859
"WALGREEN CO #15188","4035 N OAKLAND AVE",SHOREWOOD,WI,110056337290,MILWAUKEE,43.089976,-87.887492,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110056337290
"LAMONT UNITED METHODIST CH",,,WI,110049692329,LAFAYETTE,42.655578,-90.130292,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049692329
"ST MARYS HOSPITAL RHINELANDER SACRED HEART","1044 KABEL AVE",RHINELANDER,WI,110005433708,ONEIDA,45.62806,-89.41239,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005433708
"AUD MAR RESTAURANT",,,WI,110050799668,WAUKESHA,43.019308,-88.306707,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050799668
"JAMIN JANETS BAR",,,WI,110052016769,OCONTO,44.996575,-88.206516,N,1,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052016769
"BRULE BASEBALL FIELDS",,,WI,WI8161270,Douglas,46.463316,-91.89258,N,6,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=WI8161270
"THE TIMBER CO NEPCO LAKE NURSERY","7212 CTH Z","WISCONSIN RAPIDS",WI,110070640445,WOOD,44.347255,-89.778613,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070640445
"KENOSHA JEEP EAGLE INC","8124 SHERIDAN RD",KENOSHA,WI,110005456434,KENOSHA,42.55612,-87.82532,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005456434
"DSM FOOD SPECIALTIES USA INC","W194 N11826 MCCORMICK DR",GERMANTOWN,WI,110009448339,WASHINGTON,43.22664,-88.149971,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110009448339
"HATLEY WATERWORKS","P O BOX 99",HATLEY,WI,110013059992,MARATHON,44.8323,-89.3752,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013059992
"MAX WEISS CO INC","8625 W BRADLEY RD",MILWAUKEE,WI,110005408362,MILWAUKEE,43.16322,-88.01778,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005408362
"MCCAIN FOODS USA INC","801 ROCKWELL AVE","FORT ATKINSON",WI,110000538605,JEFFERSON,42.9172,-88.84906,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110000538605
"UNITED PARCEL SERVICE","5002 PFLAUM RD",MADISON,WI,110005458780,DANE,43.06236,-89.29501,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005458780
"PLUM CITY ELEMENTARY SCHOOL",,,WI,110052023163,PIERCE,44.725337,-92.426279,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052023163
"NESTLE USA - FREEDOM DC","3900 FREEDOM RD",APPLETON,WI,110070605816,OUTAGAMIE,44.30614,-88.31287,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070605816
"PLEASANT PRAIRIE WATER UTILITY",,,WI,110013083661,KENOSHA,42.55194,-87.93087,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013083661
"EAGLE VIEW RV CAMP",,,WI,110050666034,RUSK,45.472734,-91.136745,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050666034
"OTTER BAY",,,WI,110052010658,BAYFIELD,46.634199,-91.177282,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052010658
"WILDERNESS FELLOWSHIP 1 SUNRISE CABIN",,,WI,110063350671,BURNETT,45.865255,-92.367978,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110063350671
"NESTLE NUTRITION EAU CLAIRE","1200 NESTLE AVE","EAU CLAIRE",WI,110000422739,"EAU CLAIRE",44.83138,-91.52634,N,1,,,205398,Y,https://echo.epa.gov/detailed-facility-report?fid=110000422739
"WILSONS RESTR",,,WI,110050856828,DOOR,45.067808,-87.087936,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050856828
"BALL BODY SHOP","2225 EAGLE DR",MIDDLETON,WI,110005416442,DANE,43.10023,-89.52772,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005416442
"WOLF PACK CAFE",,,WI,110050684782,VILAS,46.049848,-89.501254,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050684782
"BIERSACH & NIEDERMEYER CO","10255 N ENTERPRISE DR W66",MEQUON,WI,110005423586,OZAUKEE,43.203855,-87.99121,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005423586
"IDEAL MARKET",,,WI,110052036177,BAYFIELD,46.634199,-91.177282,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052036177
"COUNTY MATERIALS CORPORATION - BLOCK PLANT","N249 W6916 HWY 164 (OLD HWY J)",SUSSEX,WI,110005423274,WAUKESHA,43.143847,-88.243612,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005423274
"UNITED PARCEL SERVICE","313 E BROWN",DODGEVILLE,WI,110005458860,IOWA,42.97684,-90.12494,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005458860
"MUSKEGO LAKES COUNTRY CLUB",,,WI,110050611726,WAUKESHA,43.019308,-88.306707,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050611726
"RIVERSIDE LANES",,,WI,110052023804,SAWYER,45.864913,-91.14713,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052023804
"WALGREEN 2296","2727 W NORTH AVE",MILWAUKEE,WI,110056337744,MILWAUKEE,43.06059,-87.947911,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110056337744
"TOWNVIEW ELEMENTARY SCHOOL",,,WI,110053042006,ROCK,42.669931,-89.075119,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110053042006
"SILVER LAKE LANES",,,WI,110052003782,WAUPACA,44.478004,-88.967006,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052003782
"OLD BARN BAR",,,WI,110052044462,CHIPPEWA,45.069092,-91.283505,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052044462
"JOHN QUADEN DODGE",,,WI,110050797820,WAUKESHA,43.019308,-88.306707,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050797820
"MILLS FLEET FARM","2511 NEVA RD",ANTIGO,WI,110063742213,LANGLADE,45.16589,-89.14776,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110063742213
"SPORTSMAN CLUB BAR",,,WI,110052051809,MANITOWOC,44.105108,-87.313828,N,1,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052051809
"PRAIRIE INDUSTRIES, INC.","800 N. STATE ST.","PRAIRIE DE CHIEN",WI,110005522602,CRAWFORD,43.06174,-91.13641,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005522602
"GUSTMAN CHEV OLDS","1450 DELANGLADE ST",KAUKAUNA,WI,110005529598,OUTAGAMIE,44.30118,-88.27435,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005529598
"HAHN COMMODITIES INC.","SECTION 11, T12N, R11E, N6579 CLOSS ROAD, CAMBRIA","SPRINGVALE, TOWN OF",WI,110070009141,COLUMBIA,43.64642,-89.100411,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070009141
"UNITED CLEANERS","623 REED AVE",MANITOWOC,WI,110005458192,MANITOWOC,44.11378,-87.65646,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005458192
"PORTAGE WASTEWATER TREATMENT FACILITY","309 W WASHINGTON ST",PORTAGE,WI,110039973785,COLUMBIA,43.538736,-89.44997,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110039973785
"AUBURNDALE VILLAGE PARK",,,WI,110050563591,WOOD,44.461413,-90.038825,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050563591
"MANOR PARK VILLAGE","3023 S 84TH ST",MILWAUKEE,WI,110005500859,MILWAUKEE,42.98972,-88.01751,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005500859
"HOLY CROSS SCHOOL","5510 W BLUEMOUND",MILWAUKEE,WI,110005494018,MILWAUKEE,43.03661,-87.982005,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005494018
"WOUTERS FRONT BAR & GRILL",,,WI,110050806464,BROWN,44.473961,-87.995926,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050806464
"SALLY BEAUTY 546","3319 CALUMET ST",MANITOWOC,WI,110070384966,MANITOWOC,44.084738,-87.688742,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070384966
"LAKESHORE MART #1","W6157 SUBWAY RD USH 45","FOND DU LAC",WI,110006141399,"FOND DU LAC",43.83515,-88.46551,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110006141399
"CHUTE THE BREEZE CAFE LLC",,,WI,110050574703,OCONTO,44.996575,-88.206516,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050574703
"EAGLE SHORES TAVERN WELL",,,WI,110052009517,ONEIDA,45.713791,-89.536693,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052009517
"OCONTO COUNTY HIGHWAY DEPARTMENT-OCONTO SHOP","TRACTOR STREET",OCONTO,WI,110008241189,OCONTO,44.89345,-87.87824,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110008241189
"BETHEL UNITED CHURCH OF CHRIST",,,WI,110052007190,SHEBOYGAN,43.746002,-87.730546,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052007190
"BISHOPS RESIDENCE","GITCHINADJI DR",SUPERIOR,WI,110008229835,DOUGLAS,46.71401,-92.13954,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110008229835
"WTD ENVIRONMENTAL DRILLING","101 ALDERSON ST BOX 109",SCHOFIELD,WI,110005428769,MARATHON,44.922,-89.60065,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005428769
"WI DNR YELLOWSTONE OFFICE",,,WI,110049575161,LAFAYETTE,42.655578,-90.130292,N,2,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049575161
"STOFFELS SHADY OAKS RESORT",,,WI,110050693031,BURNETT,45.865255,-92.367978,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050693031
"GATES COLLISION CENTERS COMMERCIAL AVE","3321 COMMERCIAL AVE",MADISON,WI,110005458398,DANE,43.10624,-89.33145,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005458398
SCHWEFELS,,,WI,110050814623,WAUKESHA,43.019308,-88.306707,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050814623
"LOWES OF BUCHANAN #2486","W3255 VAN ROY RD",APPLETON,WI,110031406128,OUTAGAMIE,44.25713,-88.35271,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110031406128
"FLYIN FINN",,,WI,110050581367,ONEIDA,45.713791,-89.536693,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050581367
"ST ANN CATH CH",,,WI,110050793227,CALUMET,44.07841,-88.212132,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050793227
"KRISTINE ANNS ANTIQUES","303 E MAIN",WAUTOMA,WI,110009519743,WAUSHARA,44.07388,-89.28207,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110009519743
"CAMP DECORAH 4 - SHOWER HOUSE",,,WI,110051999717,"LA CROSSE",43.908222,-91.111758,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051999717
"JOHNSON LEVEL & TOOL","6333 W DONGES BAY RD",MEQUON,WI,110005528679,OZAUKEE,43.20711,-87.98793,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005528679
